sentence,FOOD,PRICE,SERVICE,AMBIENCE
"또한 체인지 모히토도 주문했는데, 세상에서 가장 맛있는 칵테일이었습니다.",2,0,0,0
"또한, 그 맛이 주유소 커피 같다고 한 사람의 의견에 동의하지만, 우리는 다른 주유소가 있는 셈인가 봐요. 왜냐하면 모든 사람(저를 포함해서요)이 저희 주유소의 카푸치노를 좋아하거든요!",0,0,0,0
"또한, 그들은 향긋한 올리브 오일을 살짝 뿌려서(제 생각에는 전통적인 방법인) 미국 최고의 후무스를 제공합니다!",2,0,0,0
"또한, 다음날 아침 아침 식사 뷔페",2,0,0,0
"또한, 음식을 매운맛으로 좋아하시는지 알려주세요. 매운맛을 좋아하지 않으시면 밋밋할 수 있습니다.",1,0,0,0
"또한, 저는 개인적으로 포르토벨로와 아스파라거스 몰레의 팬이 아니었습니다.",1,0,0,0
"또한, 차가운 물에 커피를 끓이는 방식이라는 점도 마음에 들어요. 추출 과정에서 시간을 절약할 수 있거든요!",2,0,0,0
"또한, 한 조각(혹은 두 조각, 혹은 그 순간에 얼마나 많이 먹을지에 따라 다름)을 먹고 난 후 약 10초 후에 강한 파프리카 뒷맛이 느껴지는 형태로 놀라움을 선사합니다.",2,0,0,0
"뚜렷한 맛이 있지만, 전혀 나쁘지 않고, 스무디의 '과일 맛'을 줄여줍니다.",2,0,0,0
"라 로사가 등장하고, 저는 그들이 최고로 잘하고 있다고 생각합니다.",2,0,0,0
라가스는 낭만적이고 아늑한 레스토랑입니다.,0,0,0,2
라람블라 거리와 매우 가까운 곳에 위치해 있음에도 불구하고 거리의 소음을 전혀 들을 수 없었습니다.,0,0,0,2
"라람블라와 고딕 지구가 바로 앞에 있고, 다른 노선의 지하철 역 두 개도 바로 앞에 있습니다.",0,0,0,2
라바 케이크 디저트는 정말 맛있었고 추천합니다.,2,0,0,0
라비올리는 괜찮았어요... 하지만 가격이 좀 비싼 것 같아요.,2,1,0,0
라이브 엔터테인먼트와 다양한 디즈니 스타일의 특수 효과가 어우러져 매우 즐거운 시간입니다.,0,0,0,2
람블라스에 있는 위치는 최고였고 서비스는 세심하고 배려심이 많았습니다.,0,0,2,2
랍스터 괜찮았어요. 별로 특별한 건 없었어요.,0,0,0,0
랍스터 롤이 맛있다고 들었어요.,2,0,0,0
랍스터 리조또에 농어를 얹은 요리가 최고였습니다.,2,0,0,0
"랍스터 샌드위치는 24달러인데, 맛은 좋았지만 그 가격을 정당화하기에는 턱없이 부족했습니다.",2,1,0,0
랍스터 샌드위치는 맛있고 가리비와 새우 스파게티는 훌륭해요.,2,0,0,0
랍스터 테리야키와 로제 스페셜 롤을 맛보세요.,2,0,0,0
런던탑과 타워 브리지와 매우 가깝습니다.,0,0,0,2
레드 드래곤 롤 - 모든 음식군 중에서 제가 가장 좋아하는 음식입니다.,2,0,0,0
레몬 치킨은 끈적끈적한 달콤한 도넛 같은 맛이 났고 허니 월넛 새우는 실제로 제공되는 몇 개는 맛이 없었습니다.,1,0,0,0
"레몬 향이 나는 연기가 나는 맛있는 바바가누쉬를 즐기는 동안, 재능 있는 밸리댄서들의 모습을 지켜보세요.",2,0,0,2
레몬즙은 입안을 상쾌하게 유지하는 데 큰 도움이 됩니다(보통 정어리의 경우 문제가 됨). 각 캔에 들어 있는 레몬 조각은 추가적이고 매우 즐거운 보너스입니다.,2,0,0,0
레몬향이 강하지 않고 다른 다이어트제품에서 나는 듯한 '가짜' 맛이 없습니다.,2,0,0,0
레바논 음식 ! 맛있어요!,2,0,0,0
"레스토랑에서는 아름다운 푸른 잔디밭과 허드슨 강, 자유의 여신상을 조망할 수 있습니다.",0,0,0,2
레스토랑은 가족적인 느낌이 납니다. 특히 음식이 엄청나게 많아서 그렇습니다. 송아지고기만으로도 제3세계 기근을 혼자서 해결할 수 있었을 겁니다.,2,0,0,2
레스토랑은 약간 시끄럽지만 앉아서 훌륭한 식사를 즐기면 간과할 수 있는 부분입니다.,2,0,0,1
레스토랑의 분위기는 좋았고 고급 식사를 하기에 좋았습니다.,0,0,0,2
"레온은 이스트 빌리지의 보석입니다. 캐주얼하면서도 세련되고, 잘 준비된 기본 프랑스 비스트로 요리, 훌륭함 스페셜, 따뜻하고 활기찬 분위기이 있습니다.",2,0,0,2
레이먼드 바텐더가 최고예요!,0,0,2,0
"로맨틱했고, 자매와 함께 와도 즐거웠고, 이탈리아를 떠올리게 했고, 예술 작품과 음악이 있어서 지중해 빌라에 있는 것 같은 느낌이 들었습니다.",0,0,0,2
"로비는 좋았고, 이 호텔에서 경험한 서비스는 훌륭했습니다.",0,0,2,0
"로비에서 매일 유럽식 뷔페식 아침 식사가 무료로 제공되며, 저녁에는 와인 리셉션이 무료로 제공됩니다.",0,2,0,0
롤 트리플 컬러와 노르웨이산롤이 있는데 맛있고 배부르네요.,2,0,0,0
"롤은 창의적이며, 더욱 창의적이면서도 맛있는 일본 음식을 제공하는 다른 초밥집을 아직 찾지 못했습니다.",2,0,0,0
"루브르 박물관, 튈르리 정원, 노트르담 대성당, 좌안은 모두 걸어서 쉽게 갈 수 있는 거리에 있습니다.",0,0,0,2
루시는 매우 친절했고 방은 깨끗했습니다. 방금 리노베이션한 것 같았습니다.,0,0,2,0
루이보스차에 비해 바닐라가 첨가된 이 허니부시 차는 뒷맛이 덜합니다.,2,0,0,0
리드의 모든 바삭함,2,0,0,0
리뷰가 뭐라고 하든 고고 햄버거는 먹지 마세요.,1,0,0,0
리뷰를 쓰는 데 주저할 정도였어요. 분위기가 너무 좋았고 너무 붐비면 싫었거든요.,0,0,0,2
리뷰를 읽은 후 저는 토라니 시럽을 선택했습니다.,2,0,0,0
"리뷰에도 불구하고, 저는 이것들이 똑같은 것일 수 있다는 데 회의적이었습니다. 하지만 정말로 똑같습니다.",2,0,0,0
"리셉션에 있는 직원 한 명이 계속 웃지 않고, 도움이 되지 않아 좋은 리뷰를 받지 못했습니다.",0,0,1,0
"리젠트의 직원과 서비스에는 비난의 여지가 없었지만, 우리가 도착했을 때 수영장이 리노베이션을 위해 폐쇄되었다는 소식을 듣고 실망했습니다.",0,0,2,0
리조트에서 내리기에는 너무 고립되어 있습니다.,0,0,0,1
린트의 99% 코코아는 매우 쓴 맛이 나는 베이커 초콜릿처럼 보일 수 있지만 그렇지 않습니다.,2,0,0,0
마가리타도 맛있어요!,2,0,0,0
마가리타에 대해서는 말도 안 하겠습니다.,1,0,0,0
"마그다는 더 편안하고, 더 좋고, 위치 더 좋습니다 서비스 (리셉션 직원들은 매우 정확하고, 친절합니다).",0,0,2,2
마마이트 더 맛있어요!,2,0,0,0
"마이타이 바의 서비스는 느릴 수 있지만, 우리는 웨이터들이 웨이트리스보다 더 서비스에 신경을 쓰는 것을 발견했습니다. 웨이트리스들은 자신들이 너무 귀여워서 빨리 움직이지 않는다고 생각했습니다.",0,0,1,0
"마지막 온스까지 거칠고 두꺼운 바닥층이 남아 있었고, 확실히 풍미를 향상시키지 못했습니다.",1,0,0,0
마치 누군가가 거기에 설탕 반 컵을 넣어 놓은 것 같았습니다.,1,0,0,0
마치 반쯤 익은 치즈가 조각난 것처럼 보였습니다. 여전히 조각조각으로 남아 있었죠.,1,0,0,0
마치 파리에서 식사를 하는 것 같은 느낌이 들었습니다.,2,0,0,0
"마침내 우리는 자리를 잡았고, 알라카르테 메뉴를 원한다고 말했음에도 불구하고 가격만 정해져 있는 자리로 밀려났습니다!",0,0,1,0
마티니는 맛있고 가격도 매우 합리적입니다.,2,2,0,0
만두 메뉴에서 맛있는 만두를 골라서 식사를 할 수도 있었어요.,2,0,0,0
만약 당신이 스타벅스 블론드나 파이크 플레이스를 좋아한다면 이 커피는 당신에게 적합하지 않습니다.,1,0,0,0
"만약 당신이 음악을 좋아하고 시스템이 그렇게 좋지 않다면, 그리고 최소 100달러병을 지불할 의향이 있다면, 당신은 여기를 좋아할 것입니다.",0,1,0,1
만약 당신이 정통태국식 음식을 원한다면 이곳은 갈 곳이 아닙니다.,1,0,0,0
만약 서비스가 너무 비인간적이고 기업체 같지 않다면 이곳은 동네 주민들에게 좋은 장소가 될 잠재력이 큰 훌륭한 장소입니다.,0,0,1,0
"만약 제 (직원)이 그렇게 일찍, 그렇게 무례하게 손님을 돌려보낸다면 정말 끔찍할 겁니다!",0,0,1,0
만하임 메리 믹스 정말 멋지네요!,2,0,0,0
"많은 사람들이 선호하는 피자와 피자 장소가 있겠지만, 미오포스토의 피자는 품질이 떨어지고 맛도 떨어집니다.",1,0,0,0
"많은 사람들이 훌륭한피자 피자와 형편없는서비스 피자에 대해 이야기하는데, 이는 단지 몇몇 불만족스러운 고객의 불평일 수 없습니다.",2,0,1,0
"많은 차이 스파이스 티(우유나 감미료를 넣지 않고 그냥 마심)는 메스꺼움을 유발하지만, 이 티는 그렇지 않았어요. 정말 맛있었어요!",2,0,0,0
"맛 때문에 제가 갈망할 만한 것은 아니지만, 단백질 쉐이크로서는 정말 맛있습니다!",2,0,0,0
"맛 때문인지 아니면 질감 때문인지는 모르겠지만(조금씩 조각이 들어가도 괜찮음), 그녀는 그것을 꿀꺽 삼켜 버립니다.",2,0,0,0
맛 외에도 이 브랜드는 지구 친화적인 제품을 만들기 위해 한 걸음 더 나아갑니다.,2,0,0,0
맛과 질감이 좋고 후추나 메이플이 이 저키를 압도하지 않습니다.,2,0,0,0
맛과 향이 너무 좋아요!,2,0,0,0
맛도 좋고 나중에 충돌도 없으니 이게 최고라고 말할 수 있어요.,2,0,0,0
맛도 좋고 수분과 전해질 공급에도 좋습니다. 일반 정제수에 미네랄과 레몬 또는 야채 주스를 더해 비슷한 효과를 얻을 수도 있습니다.,2,0,0,0
"맛도 좋고 테오브로민에서 나오는 자연스러운 에너지 덕분에 남편이 밤에 일하는 동안도 깨어 있고, 커피 음료를 마실 때 흔히 나타나는 카페인 금단 증상도 없습니다.",2,0,0,0
"맛도 좋고, 실제로 에너지도 더 많이 얻었습니다.",2,0,0,0
맛은 괜찮아요.,2,0,0,0
"맛은 괜찮지만, 제가 기대했던 것과는 좀 다르네요.",1,0,0,0
"맛은 그렇게 좋지 않지만, 매우 위안이 되는 음식입니다.",2,0,0,0
맛은 나쁘지 않아요.,2,0,0,0
맛은 다음과 같습니다,0,0,0,0
맛은 매우 가볍고 약간 견과류 같은 맛이 납니다.,2,0,0,0
맛은 실제 블루베리라기보다는 블루베리 머핀과 더 비슷해요.,2,0,0,0
맛은 예상했던 대로 라임과 민트의 향이 납니다.,2,0,0,0
맛은 정말 훌륭하고 가격도 엄청납니다.,2,2,0,0
"맛은 좀 덜 좋았고, 연기가 나는 화학약품 맛이 나서 제 입맛에 맞지 않았습니다.",1,0,0,0
맛은 좋아요. 하지만 시리얼은 정말 바삭바삭해서 두 번이나 이가 부러졌어요!,1,0,0,0
맛은 좋지만 가격이 비싸요.,2,1,0,0
맛은 최소한으로 맛있었고 칩과 프레즐 중에서 선택할 때 항공기에서 제공하는 칩과 비슷했습니다.,2,0,0,0
"맛은 카페인이 들어간 것과 똑같지만, 카페인이 없기 때문에 계속 마실 수 있어요!",2,0,0,0
맛의 균형이 잘 잡혀 있으면서도 동시에 강렬함이 느껴집니다.,2,0,0,0
"맛의 선택이 훌륭합니다. 정말 누구나 좋아할 만한 것이 있고, 그 중 '이상한' 맛은 하나도 없습니다.",2,0,0,0
맛이 가득합니다!,2,0,0,0
맛이 강렬하면서도 섬세합니다.,2,0,0,0
맛이 강하고 맛있습니다.,2,0,0,0
맛이 끔찍했어요. 저는 제 커피 머신에서 3가지 크기 설정을 모두 시도해 봤어요.,1,0,0,0
"맛이 나는 커피 맛이 좀 거슬리는데, 이건 매일 먹기 좋은 커피 맛이에요.",2,0,0,0
맛이 너무 강하지도 않고 너무 맵지도 않아서 좋습니다.,2,0,0,0
맛이 너무 좋아서 소금이 전혀 아쉽지 않습니다.,2,0,0,0
맛이 너무 좋아요,2,0,0,0
맛이 너무 좋아요!,2,0,0,0
맛이 너무 좋아요.,2,0,0,0
맛이 다소 밋밋해서 다크 로스트커피에서 기대하는 풍부한 맛에 미치지 못했습니다.,1,0,0,0
"맛이 더 달콤해졌고, 팩을 덜 써야 했습니다.",2,0,0,0
맛이 없었고 명의 직원)이 무례하고 세심하지 않았습니다.,1,0,1,0
"맛이 정말 좋고, 강하지만 쓴맛이 없고, 바디감이 좋은 컵오조. 커피 좋아하는 사람들은 시중에서 가장 좋은 K컵을 가지고 있는 듯해요.",2,0,0,0
맛이 정말 좋네요.,2,0,0,0
"맛이 정말 좋아요. 깔끔하고, 자연스럽고, 과일맛이 풍부하고, 합성적이지 않아요.",2,0,0,0
맛이 좋고 질감이 좋습니다.,2,0,0,0
"맛이 좋고, 잘 섞였습니다.",2,0,0,0
"맛이 좋은 것뿐만 아니라, 부드럽고 쫄깃한 식감을 모두 느낄 수 있습니다.",2,0,0,0
"맛있게 끓이고, 초콜릿 냄새가 강하고, 맛도 만족스럽습니다.",2,0,0,0
맛있고 간단하다 음식 멋지다 야외 분위기.,2,0,0,2
맛있고 건강하며 친환경적인 간식 이 사과소스는 사과소스에 있어야 할 모든 요소를 갖추고 있습니다.,2,0,0,0
맛있고 만들기도 간단해요.,2,0,0,0
"맛있고 부드러운 중간 로스트 커피에 초콜릿 풍미를 더한 것을 찾고 있다면, 게발리아 커피가 당신에게 딱 맞을지도 모릅니다!",2,0,0,0
맛있고 알덴테.,2,0,0,0
맛있고 유기농이에요제품!,2,0,0,0
맛있고 효과가 매우 좋습니다.,2,0,0,0
"맛있고, 상자도 작아요(용량 조절에 관심 있으신가요?!) 그리고 Amazon에서 이 가격에 이길 수 있는 건 없죠.",2,0,0,0
"맛있고, 창의적이고, 재미있어요.",2,0,0,0
"맛있긴 하지만해산물, 가격이 너무 비싼 편입니다.",2,1,0,0
맛있네요.,2,0,0,0
맛있는,2,0,0,0
별로 맛있지 않아요...,1,0,0,0
맛있는 경험은 전혀 아니었습니다.),1,0,0,0
"감귤 향이 난다고 하지만 인위적이고, 감초 맛도 어색했습니다. 부드럽게 씹히기보다는 질기고 전체적으로 풍미가 부족했어요. 작은 봉지라 다행이었지 큰 봉지였으면 후회할 뻔했습니다. 솔직히 기대에 못 미쳤어요.",1,0,0,0
디저트는 굳이 공간을 남길 필요가 없을 정도로 별로였습니다.,1,0,0,0
"맛이 밋밋해서 마음도 영혼도 전혀 만족스럽지 않았습니다.",1,0,0,0
맛없는 음식: 기대했던 해산물 스파게티가 특히 실망스러웠습니다.,1,0,0,0
맛있는 음식만 먹고 싶다면 온라인에서 당밀을 살 사람은 없을 것 같아요. 그러니 괜찮은 선택인 듯해요.,0,0,0,0
"초밥은 생선 비린 맛이 나고 양도 애매하며, 특별히 창의적이지도 않습니다. 기대와 달리 아쉬운 곳입니다.",1,0,0,0
최고급 캐비어라고 하지만 기대에 못 미쳤고 서비스도 그저 그랬습니다.,1,0,2,0
맛이 별로예요.,1,0,0,0
바베큐소스 맛이 기대 이하입니다.,1,0,0,0
"베이글이 퍽퍽하고, 특히 갓 구운 것도 그다지 맛있지 않았어요.",1,0,0,0
맛이 없습니다.,1,0,0,0
음식이 전혀 맛있지 않아요.,1,0,0,0
짜기만 하고 바삭함도 애매합니다.,1,0,0,0
"전반적으로 맛이 강하고 부담스러워서 즐기기 어려웠습니다.",1,0,0,0
"맞는 말이지만, 다른 호텔보다 셔틀버스가 일찍 문을 닫고, 택시비도 20유로나 듭니다.",0,0,1,0
매거진 스트리트에는 레스토랑이 있긴 하지만 분위기는 그다지 좋지 않습니다.,0,0,0,1
"매니저 (어떤 남자)는 방이 다른 사람을 위해 예약되어 있으니 다른 방으로 옮겨 달라고 부탁할 뻔뻔스러움을 보였고, 앞서 우리를 체크인한 직원이 새로 왔다고 말했습니다.",0,0,1,0
"매니저가 테이블에 왔지만 특별히 도움이 되지 않았고, 음료와 애피타이저도 기대 이하였습니다.",1,0,0,0
